VAR,RMS,IEMG,MAV,WL,WAMP,TARGET
64.67657597,8.042176169,2591.850436,5.183700872,4010.747571,12,1
162.9196543,12.76400687,4760.146879,9.520293759,7309.493068,17,1
96.21054399,9.808707039,2929.693741,5.859387482,4646.438862,20,1
256.7531711,16.02352206,5502.026239,11.00405248,8815.404626,20,1
324.0440255,18.00140753,6647.913459,13.29582692,10481.02134,14,1
215.2428138,14.67115684,4981.140419,9.962280838,7606.756235,2,1
226.2609749,15.04200476,4487.828707,8.975657415,7304.264343,19,1
375.1366054,19.36854394,7010.986143,14.02197229,11320.23902,20,1
226.1934994,15.03974256,5565.429487,11.13085897,8760.433585,17,1
26.29261077,5.127635181,1630.244014,3.260488028,2610.427847,2,1
2.184190265,1.477905054,509.8684144,1.019736829,780.3597631,0,1
21.69969221,4.658380424,1311.244529,2.622489059,1960.244481,3,1
161.6978843,12.71626901,3016.933465,6.033866929,5114.671469,16,1
0.856350217,0.925391926,364.6399829,0.729279966,507.0274667,0,1
127.902927,11.30941885,3766.554557,7.533109114,6259.169331,22,1
63.11975924,7.944797793,1883.705407,3.767410815,2952.819339,8,1
173.8645793,13.18584434,4391.918834,8.783837669,6942.54047,24,1
27.81739392,5.274419928,1474.195902,2.948391804,2354.691943,3,1
50.97967339,7.140098015,1807.008274,3.614016548,2926.173867,36,1
93.80093794,9.685130299,3306.370935,6.612741871,5201.505864,35,1
98.3319992,9.916253582,2324.116815,4.648233629,3555.668837,16,1
9.608218998,3.099720423,1089.394658,2.178789316,1646.026612,0,1
184.1580634,13.57049219,4403.585318,8.807170635,7056.796006,52,1
293.023435,17.1179273,5597.464498,11.194929,9170.619901,30,1
283.2835552,16.83102976,5819.010664,11.63802133,9569.02247,55,1
5.61436976,2.369475725,868.2293186,1.736458637,1385.17144,0,1
114.2393177,10.68840964,2410.787898,4.821575797,4109.157629,20,1
311.4856224,17.64895865,5849.554295,11.69910859,9403.371793,23,1
495.008241,22.24899644,7100.690854,14.20138171,11383.5907,28,1
149.9081964,12.24393719,4318.007052,8.636014105,6706.516327,9,1
60.68957883,7.790487486,2430.141745,4.860283491,3774.066051,5,1
22.21760598,4.713569307,1312.904834,2.625809669,2134.64058,13,1
63.3084905,7.956663277,2337.76927,4.67553854,3697.607288,8,1
92.17966133,9.60102991,2856.207878,5.712415755,4722.980988,7,1
233.8254627,15.29135351,4826.154473,9.652308945,7517.970887,23,1
30.61108516,5.532738922,1480.267281,2.960534563,2434.893585,9,1
148.050795,12.16768197,3408.923664,6.817847328,5517.062459,21,1
47.61762735,6.90055441,1821.803503,3.643607007,2801.52017,11,1
25.16952973,5.016933779,1319.745251,2.639490502,2118.5548,5,1
40.6695367,6.377269594,1926.132549,3.852265098,3184.269772,52,1
85.74266538,9.259766169,2290.563483,4.581126967,3523.6977,41,1
236.9453859,15.3930333,5199.31219,10.39862438,8417.391222,24,1
2.218876362,1.489591471,533.7102429,1.067420486,848.1239201,17,1
366.4206607,19.14222907,6531.372905,13.06274581,10752.98215,45,1
8.16503571,2.857592933,1049.050929,2.098101859,1592.895587,14,1
31.55518812,5.617427775,1697.478689,3.394957378,2716.394916,11,1
65.25720501,8.078193179,2020.114528,4.040229057,3203.675689,21,1
31.20126812,5.585810809,1422.781893,2.845563785,2333.269236,8,1
79.30168151,8.905151349,2528.471387,5.056942774,4178.210976,13,1
18.36345705,4.285271028,1093.401546,2.186803092,1722.014459,8,1
8.385480016,2.895974088,843.1844208,1.686368842,1331.858996,2,1
6.508137885,2.551108238,766.4385069,1.532877014,1220.998539,2,1
15.13204509,3.89000019,1040.13668,2.080273359,1619.533211,1,1
117.6926254,10.84866268,3199.583234,6.399166469,5195.008311,32,1
80.93483075,8.996380063,2580.104085,5.16020817,4105.040666,15,1
7.298241067,2.701526015,842.3265296,1.684653059,1280.31029,5,1
108.7976667,10.43065275,2682.743851,5.365487703,4110.451388,25,1
43.24559146,6.576138035,1990.063178,3.980126356,3135.153928,10,1
249.9533543,15.80991331,5249.737421,10.49947484,8534.261414,56,1
11.8184052,3.437811108,927.0342898,1.85406858,1481.227685,10,1
2.947974326,1.71696673,597.8457367,1.195691473,917.5595549,0,1
115.4339614,10.74402211,4065.471086,8.130942172,6645.651454,77,1
113.6748839,10.66187547,3550.349418,7.100698837,5644.143643,30,1
104.4833904,10.22172897,3326.313087,6.652626174,5298.869564,39,1
23.46619799,4.844523846,1369.144608,2.738289215,2144.339659,4,1
303.5675736,17.42325014,6560.722289,13.12144458,10721.03777,32,1
31.02971241,5.570445559,1267.713034,2.535426068,2041.43429,14,1
1.702093332,1.304643464,489.359361,0.978718722,714.2012318,0,1
92.48638066,9.617059375,2799.957147,5.599914294,4512.980938,34,1
98.39878382,9.919658873,3241.453367,6.482906733,5236.260067,60,1
14.5068689,3.808790313,848.3712278,1.696742456,1316.867675,9,1
44.49736126,6.670643387,1737.713275,3.475426549,2838.293783,21,1
14.06710511,3.75061571,1064.569335,2.129138669,1571.825691,8,1
1.102624474,1.050087814,411.1099449,0.82221989,603.0335259,0,1
66.2009576,8.136397898,2525.228729,5.050457457,4268.77052,39,1
85.45825089,9.244376821,3100.841508,6.201683015,5055.112325,38,1
58.6916503,7.661058054,2924.742761,5.849485522,4832.957305,29,1
76.91954845,8.770387597,3084.759409,6.169518818,4980.723723,26,1
92.29517758,9.607041516,3213.713506,6.427427011,5324.606065,51,1
140.1484654,11.83843369,4360.211803,8.720423607,7105.133953,44,1
353.2860834,18.7959822,5854.176967,11.70835393,9310.28847,17,1
720.5211668,26.84261704,9673.567497,19.34713499,15147.62875,33,1
1115.658407,33.40147328,11938.64418,23.87728836,18603.78067,35,1
752.4289902,27.43059398,10270.15042,20.54030084,16546.26598,32,1
698.9427416,26.43752645,8113.479802,16.2269596,12550.01105,40,1
73.73255842,8.586864109,2397.614339,4.795228677,3684.374529,2,1
367.5111541,19.17058287,6539.133945,13.07826789,10496.1781,24,1
99.1862231,9.959228314,3045.286766,6.090573532,4948.194339,8,1
296.0776699,17.20690773,5410.248054,10.82049611,8940.673565,74,1
31.6659915,5.627354803,2180.070218,4.360140436,3392.204135,0,1
292.7029828,17.10857601,5600.887339,11.20177468,9245.62148,19,1
436.0560949,20.88195625,6737.874298,13.4757486,11389.7438,45,1
397.6949378,19.94231907,5487.893324,10.97578665,8407.628048,20,2
252.9237808,15.9036989,4329.126425,8.658252849,6346.11364,12,2
36.88368689,6.073415217,1536.961872,3.073923744,2210.673234,0,2
653.494468,25.5635542,7622.969641,15.24593928,11600.04415,27,2
919.0153884,30.3153021,9328.48523,18.65697046,14346.32094,37,2
507.0447134,22.51782357,6652.239667,13.30447933,10710.69227,25,2
449.9848644,21.21287106,7069.693318,14.13938664,10846.03273,24,2
763.7602425,27.63623129,8913.650761,17.82730152,13680.53229,27,2
352.616882,18.77811107,5639.885647,11.27977129,9101.185599,19,2
355.0036192,18.8417163,5458.050362,10.91610072,8416.285811,18,2
122.2574821,11.05711449,3044.853286,6.089706572,4858.317293,4,2
8.617189217,2.935561499,862.1471155,1.724294231,1283.513961,0,2
744.9476562,27.2937313,8375.898815,16.75179763,12861.65819,44,2
107.4056924,10.36367232,2546.330494,5.092660988,3866.878812,4,2
440.537094,20.98907398,7768.763897,15.53752779,12555.62102,19,2
146.885485,12.12022543,2785.442156,5.570884313,4296.1797,13,2
731.8295701,27.05242258,10051.01576,20.10203152,16010.9982,59,2
241.4213631,15.53775739,4540.444473,9.080888947,6935.409685,41,2
450.2990805,21.22025967,6462.613541,12.92522708,9541.384494,26,2
921.1325673,30.35038502,10265.86745,20.5317349,15695.86059,43,2
1071.124907,32.72808115,11178.79289,22.35758578,16523.94013,41,2
238.9504784,15.45854657,3524.735004,7.049470008,5398.715761,11,2
68.10295988,8.252457006,2418.576358,4.837152715,3763.95818,1,2
677.7909355,26.03443884,6543.617759,13.08723552,10028.33994,40,2
1023.469746,31.99181181,11650.1609,23.3003218,17969.88338,42,2
786.6788801,28.04813955,9808.059701,19.6161194,15296.33361,46,2
508.0118385,22.53914969,8365.684047,16.73136809,12586.9044,40,2
1029.657782,32.08834427,12024.88091,24.04976181,18467.34626,43,2
533.1813082,23.09072719,7915.986994,15.83197399,12330.80024,31,2
794.1087934,28.17993798,9041.392203,18.08278441,13377.40192,28,2
418.5959101,20.45961657,5471.79775,10.9435955,8251.383473,15,2
477.7845478,21.85834281,6662.891553,13.32578311,10580.54274,24,2
766.2436788,27.68119688,9102.92143,18.20584286,14165.25228,22,2
1141.580148,33.78729452,11956.60778,23.91321555,18915.02569,48,2
42.38001479,6.510042209,1479.364093,2.958728186,2173.870356,1,2
1105.851899,33.25440016,11701.93168,23.40386336,17933.10799,57,2
613.4476248,24.76788581,6919.895062,13.83979012,11630.19142,44,2
663.2951712,25.75456291,9026.227268,18.05245454,14637.87484,42,2
234.5557161,15.31524393,4061.063978,8.122127957,5780.200762,11,2
167.9155532,12.95822339,3445.985326,6.891970652,5350.542934,7,2
618.9508722,24.87875194,8143.756294,16.28751259,12286.62661,48,2
806.0415202,28.39087777,10308.55257,20.61710515,16181.34671,66,2
0.818047603,0.904460375,357.7203984,0.715440797,494.9305683,0,2
632.1027162,25.14166866,9060.705748,18.1214115,14032.32911,37,2
502.4908492,22.41641638,8803.357341,17.60671468,13789.31424,27,2
252.9536964,15.90454449,3839.829776,7.679659552,6260.669645,21,2
625.3516091,25.00722888,9596.186541,19.19237308,14435.06716,39,2
478.894336,21.88370888,7131.201558,14.26240312,10873.02462,26,2
582.0274102,24.1252457,6250.906227,12.50181245,9982.74691,27,2
598.4878279,24.46447423,9028.518709,18.05703742,14226.2344,17,2
73.14961787,8.552935692,1877.309759,3.754619519,2981.225952,16,2
342.7379531,18.51318347,6370.988974,12.74197795,9833.116462,56,2
74.21900637,8.615048975,2798.759053,5.597518107,4332.657367,15,2
26.07672506,5.106978082,1316.594495,2.633188991,2072.154778,2,2
66.87184568,8.177521085,2623.936534,5.247873068,3988.01699,16,2
47.2989628,6.877424156,1867.571243,3.735142485,2807.286395,28,2
117.3731456,10.83393482,3280.427238,6.560854475,4870.62813,35,2
125.511707,11.20327151,3783.176818,7.566353636,5927.832478,23,2
112.1060744,10.58803067,3304.846836,6.609693672,4973.236963,12,2
129.4667845,11.37834836,4274.269636,8.548539272,6473.632604,46,2
23.15852068,4.812346271,1397.266176,2.794532353,2155.628206,6,2
82.33135144,9.073663327,3224.857559,6.449715118,5094.123626,45,2
0.971513656,0.985681545,393.7923463,0.787584693,550.6479106,0,2
40.37415256,6.354189915,1930.256524,3.860513048,2891.732195,8,2
92.13375751,9.598638884,2829.465312,5.658930624,4446.624912,28,2
855.1448152,29.2428627,10512.26419,21.02452838,16207.7708,42,2
410.7573208,20.26714903,7039.504563,14.07900913,10917.1568,49,2
227.0642705,15.06865631,4298.262455,8.59652491,6620.034486,33,2
180.0195042,13.41713666,2957.006088,5.914012176,4481.136062,16,2
51.9687719,7.208940671,2405.810009,4.811620017,3629.884441,40,2
8.651945567,2.941443362,819.8780912,1.639756182,1167.092634,0,2
290.8639472,17.05488629,5081.321606,10.16264321,7831.165791,38,2
215.0754959,14.66555609,5437.576884,10.87515377,8690.181214,50,2
329.0739617,18.14041675,5463.971884,10.92794377,7768.0349,31,2
3.159104179,1.77743859,508.0522104,1.016104421,741.6800098,0,2
121.6735173,11.03063316,3618.871478,7.237742956,5582.693286,22,2
72.00216724,8.485422355,2770.059991,5.540119982,4241.705152,17,2
297.6113788,17.25142372,6406.160046,12.81232009,9494.036632,29,2
103.2450488,10.16101812,3891.478366,7.782956732,6034.514051,33,2
159.1888234,12.61702677,3844.306832,7.688613664,5985.877574,13,2
931.099721,30.51399086,8935.1938,17.8703876,13863.97844,47,2
864.9222673,29.41000404,10464.01719,20.92803437,16534.70331,10,2
884.5699337,29.74172738,9227.688107,18.45537621,14582.44596,30,2
1188.277281,34.47139906,12164.11054,24.32822108,18843.25033,47,2
151.0711872,12.29122639,2983.130433,5.966260866,4797.739635,4,2
767.2757391,27.69975073,9539.006766,19.07801353,15142.69145,31,2
1001.949995,31.65362292,11233.48945,22.46697891,17149.64584,36,2
321.8335788,17.93972236,6406.909624,12.81381925,10252.88303,12,2
568.4074928,23.84136765,8313.63869,16.62727738,12150.42882,21,2
729.8976792,27.01661967,9529.986874,19.05997375,14871.62071,48,2
308.9007457,17.57559569,6472.431593,12.94486319,9846.71157,5,2
1035.932657,32.18592532,11420.26197,22.84052394,17332.07976,42,2
11.20698487,3.347684429,1226.567805,2.45313561,1751.172411,7,3
31.13955393,5.580333257,1582.376026,3.164752053,2264.982012,4,3
34.0400369,5.834395,2008.684059,4.017368117,3080.432681,9,3
188.6261852,13.73428172,4212.529463,8.425058926,6767.338718,24,3
85.92747915,9.269708101,3095.29956,6.19059912,4747.459707,7,3
315.6605268,17.76684753,5354.239321,10.70847864,8571.569001,18,3
298.1200294,17.26616069,6456.044715,12.91208943,10073.17703,26,3
410.8569373,20.26961649,7350.079345,14.70015869,11249.45928,50,3
113.0556442,10.63279129,3034.975009,6.069950018,4771.265913,19,3
89.45554465,9.458112152,3190.832329,6.381664659,4928.47117,12,3
101.1765261,10.05866789,3228.139338,6.456278676,5062.60236,10,3
109.2194639,10.45082306,3342.37147,6.68474294,5085.462382,20,3
292.7106139,17.10881724,6201.115492,12.40223098,9661.999416,24,3
32.95227087,5.740481651,1773.10008,3.546200161,2693.226946,2,3
140.5521599,11.8554701,4107.261815,8.21452363,6369.167114,30,3
261.7185131,16.17771763,5791.121244,11.58224249,9048.461287,34,3
185.0161342,13.6020962,4600.677996,9.201355993,7320.281052,36,3
206.428512,14.36763057,5380.004901,10.7600098,8547.061126,14,3
2.705435852,1.644822184,579.7601673,1.159520335,954.9872173,0,3
198.4031342,14.0855908,4715.77061,9.431541219,7631.79933,11,3
250.3612196,15.82280706,5694.196582,11.38839316,8812.097688,41,3
254.2099487,15.94396315,5784.456437,11.56891287,8941.415882,25,3
235.4446995,15.34421728,5978.401807,11.95680361,9243.066623,42,3
274.6718764,16.57328267,6033.182441,12.06636488,9537.277104,41,3
265.8916128,16.30627896,6182.118168,12.36423634,9921.955235,30,3
295.0447547,17.17686936,6235.943192,12.47188638,9817.493914,37,3
306.1920363,17.49850562,6251.014504,12.50202901,9835.331056,23,3
212.310928,14.5709197,5449.832906,10.89966581,8222.688182,10,3
325.7859381,18.04954129,6726.635018,13.45327004,10742.21038,35,3
442.5118807,21.03596666,7469.1506,14.9383012,11712.67859,41,3
271.0424505,16.46337831,5912.284332,11.82456866,9554.888337,45,3
316.0701326,17.77836268,6856.300736,13.71260147,10825.16085,27,3
426.3958374,20.64935479,7598.636234,15.19727247,11807.48489,34,3
179.4144671,13.39461036,4515.932072,9.031864145,7235.345611,13,3
452.7826433,21.27888418,8333.397258,16.66679452,12567.19261,34,3
95.34234031,9.764340299,3712.548308,7.425096616,5955.884089,16,3
149.9230174,12.24432651,4424.991099,8.849982198,7047.413874,17,3
174.0231246,13.19178514,4469.77288,8.939545761,6874.883638,14,3
326.1879632,18.06079459,5771.295092,11.54259018,9056.767554,53,3
167.9155532,12.95822339,3445.985326,6.891970652,5350.542934,7,3
618.9508722,24.87875194,8143.756294,16.28751259,12286.62661,48,3
806.0415202,28.39087777,10308.55257,20.61710515,16181.34671,66,3
0.818047603,0.904460375,357.7203984,0.715440797,494.9305683,0,3
632.1027162,25.14166866,9060.705748,18.1214115,14032.32911,37,3
502.4908492,22.41641638,8803.357341,17.60671468,13789.31424,27,3
252.9536964,15.90454449,3839.829776,7.679659552,6260.669645,21,3
625.3516091,25.00722888,9596.186541,19.19237308,14435.06716,39,3
478.894336,21.88370888,7131.201558,14.26240312,10873.02462,26,3
582.0274102,24.1252457,6250.906227,12.50181245,9982.74691,27,3
598.4878279,24.46447423,9028.518709,18.05703742,14226.2344,17,3
0.834471345,0.913515711,359.9191971,0.719838394,507.7869356,0,3
76.37480007,8.739284233,2824.665161,5.649330322,4225.43551,6,3
29.01956821,5.386981523,1439.016975,2.87803395,2022.356517,6,3
120.1601125,10.96179487,4008.122944,8.016245888,6233.324198,25,3
50.3093499,7.092910946,2370.377783,4.740755565,3591.66048,9,3
98.76549969,9.938086047,3712.798653,7.425597307,5641.901104,21,3
38.48403964,6.203561849,2164.847115,4.32969423,3293.11601,22,3
41.06682659,6.408434317,2028.383416,4.056766831,2907.012459,22,3
0.865196299,0.930166333,362.8765143,0.725753029,529.4297856,0,3
0.999917464,0.999958998,391.1670912,0.782334182,584.3840326,0,3
19.28719035,4.391726291,1207.596418,2.415192835,1818.371124,8,3
172.7787587,13.14453516,4848.623397,9.697246793,7356.606361,26,3
137.5091005,11.72655203,4356.885926,8.713771853,6317.602472,6,3
12.52673403,3.539321104,1112.292807,2.224585614,1584.547329,2,3
9.936893605,3.152307986,1143.828281,2.287656563,1650.919705,0,3
115.4738534,10.74587724,3078.269446,6.156538892,4321.904061,17,3
204.0802105,14.28572224,5357.305847,10.71461169,8093.763976,18,3
20.06304245,4.479330532,1462.683773,2.925367546,2260.908137,4,3
195.70387,13.9894626,5383.549143,10.76709829,8388.184082,29,3
289.0686259,17.00202029,6126.614706,12.25322941,9383.023724,37,3
2.707824062,1.645564693,591.5903425,1.183180685,815.9960957,0,3
299.8415041,17.31595309,6745.294805,13.49058961,10717.42319,43,3
242.3042797,15.56614565,5076.246564,10.15249313,7622.384014,29,3
0.724832049,0.851370698,338.3941349,0.67678827,479.6669022,15,3
105.827642,10.28725793,3540.515605,7.081031211,5106.090734,31,3
49.67388432,7.048419655,1984.175377,3.968350755,2839.337632,21,3
49.86289653,7.06136664,2494.675405,4.98935081,3858.934617,21,3
14.22200435,3.771365469,1047.053646,2.094107292,1553.455523,3,3
91.46472979,9.563730297,2394.322171,4.788644341,3799.918065,17,3
150.345029,12.26153057,4669.663704,9.339327408,7155.504632,34,3
276.4788256,16.62765294,5684.373349,11.3687467,8950.750537,30,3
194.9268333,13.96162453,3631.512898,7.263025796,5802.646433,13,3
89.1779292,9.443423743,2243.971933,4.487943866,3659.592445,9,3
371.7599299,19.2810812,7145.937356,14.29187471,11109.30818,35,3
121.5091245,11.02311773,2925.1189,5.8502378,4542.240577,9,3
116.4116816,10.78943347,3417.952557,6.835905113,5200.177906,23,3
292.0339795,17.08900291,6224.301151,12.4486023,9588.548771,24,3
718.0998185,26.79746598,9552.278624,19.10455725,15289.71763,64,3
327.5434614,18.09817607,6715.514797,13.43102959,10023.16118,19,3
122.3092157,11.0595401,3878.56191,7.757123819,6047.777079,23,3
214.9385599,14.66078649,5353.51356,10.70702712,8404.352155,23,3
252.1293097,15.87860275,5600.234118,11.20046824,8724.761652,32,3
